run,old_distance_m,old_budget_thb,our_distance_m,our_budget_thb
5200,11291.11,16307,11222.2,13276.65
5201,16157.06,14354.18,8979.09,16101.86
5202,13383.81,14985.64,8952.03,13642.24
5203,16440.1,17545.74,9477.61,14688.04
5204,12129.74,19356.18,15777.96,13843.23
5205,15063.05,13582.16,9639.39,14040.4
5206,12676.79,20142.38,25029.42,15702.42
5207,18091.46,23302.17,13472.95,16483.42
5208,14833.8,22512.21,7834.67,14589.47
5209,14817.64,14703.89,11577.1,16285.64
5210,8882.62,20131.45,12009.06,17904.74
5211,11360.89,19226.98,10103.41,17745.02
5212,8369.22,16883.02,8385.34,12610.7
5213,10299.02,17011.46,8723.14,12023.11
5214,8706,20385.52,19418.91,13554.63
5215,12655.48,17427.78,12299.55,13173.12
5216,7971.67,19749.14,11783.72,14151.8
5217,17837.28,17626.64,14350.49,11670.09
5218,18357.73,16872.82,11526.51,15911.71
5219,7759.41,13024.62,7600.38,15232.44
5220,10356.32,18775.67,13269.29,15202.01
5221,19628.57,13920.53,12756.45,15963.13
5222,10704.91,15291.26,10904.33,13254.37
5223,19279.41,19081.31,18901.37,14425.41
5224,11453.47,16228.38,14826.33,18861.21
5225,11011.23,18435.89,9804.81,19176.76
5226,8089.37,15171.1,11071.16,9985.21
5227,15137.38,16859.17,9189.39,12285.93
5228,18625.65,13583.81,10096.42,14296.14
5229,11602.49,17294.77,16140.01,11103.54
5230,9718.5,17558.48,17419.09,17603.07
5231,10401.22,18746.31,5609.58,15877.28
5232,10307.54,12836.07,7105.38,13823.45
5233,18342.28,15927.49,15532.57,16911.31
5234,12667.02,17089.75,14675.48,11755.68
5235,8606.16,16132.81,9983.02,18097.6
5236,11093.56,16649.25,12175.38,12980.68
5237,14452.53,20659.2,14546.78,21200.76
5238,8130.96,16080.37,12569.46,18596.41
5239,18872.06,16909.51,7659.98,13099.03
5240,13193.4,24006.03,13501.09,10491.02
5241,14699.43,22481.64,15919.38,15253.23
5242,9368.72,16358.89,8582.71,13979.56
5243,11382.07,20263.49,9439.55,12000.01
5244,11486.08,15788.91,9461.93,11730.71
5245,18748.73,19767.66,10864.88,14462.95
5246,13728.84,16406.95,8586.15,16876.16
5247,15167.07,21302.52,7453.9,10471.52
5248,5898.89,13821.15,8660.65,17247.95
5249,9498.4,14696.01,21888.26,15176.24
5250,10011.96,19468.92,10280.81,16614.44
5251,11460.8,17082.37,14296.93,12843.73
5252,8627.85,14906.7,14122.73,14959.33
5253,8725.99,10494.9,13434.81,16494.86
5254,12817.74,14124.27,9221.04,11532.88
5255,7524.92,16527.55,6349.62,11468.11
5256,8305.89,18048.16,15701.9,16957.75
5257,15344.66,16708.06,10835.57,18756.57
5258,18017.14,17222.68,8088.85,18500.73
5259,11484.37,16164.11,10678.47,16730.54
5260,17189.12,16389.26,14146.69,13940.53
5261,9541.79,17603.22,17374.6,18349.19
5262,10224.66,16160.31,11534.14,11341.87
5263,9599.84,20486.54,11208.74,18887.86
5264,12659.13,17056.49,12576.75,12550.24
5265,22280.31,20605.95,18270.4,19998.31
5266,15229.17,18309.62,9686.19,17771.44
5267,9366.45,16995.26,16077.72,15995.39
5268,6147.18,19457.36,11589.63,15028.79
5269,13870.5,18019.2,13834.23,20139.28
5270,16009.2,16954.53,5179.62,13728.37
5271,7687.51,17544.7,19494.18,14969.21
5272,10156.76,19915.15,9933.5,18287.53
5273,13188.23,16904.7,5789.29,14341.71
5274,5570.58,12533.54,9789.51,15017.36
5275,7324.91,17370.16,16302.93,13044.79
5276,12267.6,15441.48,12496.73,12687.64
5277,17527.46,13587.22,9738.13,15445.67
5278,7491.92,16694.83,13804.24,10627.62
5279,10955.55,20384.14,10711.37,17786.9
5280,10506.15,18126.28,10707.45,13964.41
5281,10350.24,19821.66,11743.33,15663.85
5282,7291.25,16868.36,8812.42,12386.87
5283,9780.74,17450.49,8539.86,18515.61
5284,7238.17,18428.51,12945.74,18844.9
5285,8237.9,19770,9855.79,12439.05
5286,11372.1,21582.52,10339.19,16445.12
5287,16894.82,18261.42,12763.58,15347.7
5288,7190.26,19024.79,11956.16,17656.05
5289,11680.34,22548.63,8396.84,12685.82
5290,10754.36,18261.12,13853.08,16545.76
5291,17764.96,15285.09,12290.12,18058.16
5292,16213.68,20108.86,7452.25,14708.54
5293,10796.93,18124.61,15181.64,11496.16
5294,20179.84,14943.59,16605.93,14074.28
5295,7012.99,16224.17,12224.59,19335.33
5296,11446.47,21578.65,9021.99,13372.85
5297,6327.67,17670.62,12651.01,17043.48
5298,12986.27,14201.45,9355.14,16444.02
5299,10913.96,16575.91,10303.99,15838.16
5300,13670.34,20749.4,9060.35,19103.53
5301,23036.25,20576.28,11332.54,18825.81
5302,13918.46,18507.67,8635.89,13349.31
5303,14548.71,19835.08,10855.15,15539.62
5304,9335.85,14931.59,10936.17,16777.24
5305,10461.65,14784.59,13165.26,19386.44
5306,10803.92,21306.08,12176.47,13239.29
5307,12370.33,16692.83,9908.6,17729.75
5308,8822.12,14663.26,9616.8,15985.27
5309,18326.66,19330.06,9619.35,16126.75
5310,7562.44,12583.38,26424.64,20541.7
5311,4976.37,12012.93,23390.63,17645.37
5312,10625.73,15457.56,13758.19,15928.21
5313,13858.73,17205.36,5857.3,14393.15
5314,11413.31,17854.15,13992.27,18617.93
5315,17776.8,18421.01,12398.55,15895.62
5316,10596.16,17727.04,15739.58,17073.7
5317,14474.01,16480.43,14279.41,23740.65
5318,18359.55,14165.15,12308.46,16209.57
5319,11835.28,19860.78,5994.36,13208.91
5320,12120.47,15194.7,9558.74,13521.81
5321,7237.06,15308.12,9050.74,15680.37
5322,10062.44,21154.93,16469.15,18276.59
5323,10768.09,21667.61,6825.5,13274.09
5324,9633.35,13253.75,12349.17,15060.95
5325,10785.64,16291.08,13648.8,18255.28
5326,11807.69,21861.03,8093.3,16964.19
5327,9729.56,12378.99,13306.63,18050.81
5328,9742.45,16335.25,5993.2,20635.82
5329,13584.8,14381.48,6326.44,16337.26
5330,11511.71,18145.43,8376.52,13834.66
5331,8340.87,17321.87,13036.25,19893.43
5332,9791.24,16071.71,17673.82,13110.09
5333,5370.38,13985.1,25675.92,11946.01
5334,14222.61,18177.24,10832.38,18084.96
5335,11970.33,29528.34,12543.46,15486.51
5336,13597.54,17446.41,8721.92,13436.68
5337,13652.33,16106.68,8597.55,16596.06
5338,10692.59,19918.48,8073.25,11481.18
5339,9433.83,17258.42,15911.5,23295.71
5340,10263.48,16365.62,6738.86,17020.84
5341,14494.12,15512.62,9761.89,17008.46
5342,17442.14,16531.38,10820.48,16803.03
5343,13358.2,18411.97,4991,17933.58
5344,12635.02,17948.26,7183.06,16413.56
5345,8731.74,18427.85,12923.69,15572.09
5346,12801.57,19949.68,10696.45,18846.23
5347,9423.49,21389.73,18078.98,14491.16
5348,16886.84,17275.51,12670.83,13963.39
5349,7420.12,14704.4,18257.18,15660.67
5350,9797.31,19137.55,11108.66,15001.13
5351,14563.85,14070.16,17901.77,18734.5
5352,20745.75,16000.25,10448.43,14300.25
5353,4797.77,21391,18519.04,11367.28
5354,10940.63,17120.65,16336.13,20366.45
5355,14289.18,20933.25,13323.39,18161.24
5356,15540.23,15808.32,13394.13,21110.51
5357,14003.25,18722.06,11776.09,15511.04
5358,9902.25,14715.62,8425.42,14216.07
5359,13009.87,17994.79,9855.17,11958.74
5360,13387.3,15737.71,10666.46,15069.29
5361,7252.79,18265.93,12173.49,13032.45
5362,10016.45,15598.19,13924.94,19744.99
5363,16393.77,16764.37,16499.68,15211.71
5364,13726.23,17409.31,13367.02,14190.82
5365,16205.31,16089.29,10346.08,16278.08
5366,9670.1,10782.51,11037.24,15927.7
5367,11312.12,18676.4,14829.55,19748.78
5368,13196.64,17649.44,16613.69,14618.06
5369,9377.49,18734.87,9730.41,20703.31
5370,26819.54,16254.45,17218.66,16120.87
5371,13480.45,18951.56,16813.13,22059.3
5372,7704.68,15938.92,15350.34,12182.64
5373,11702.03,15155.2,11132.03,23263.53
5374,9149.3,20324.96,8901.16,17262.77
5375,16652.91,12220.16,13148.26,15616.5
5376,12262.77,18416.41,7724.97,17515.2
5377,16286.67,12792.5,8973.6,12795.85
5378,10141.58,15667.55,12723.54,20422.42
5379,12062.12,18679.85,7181.97,13573.47
5380,14863.19,16961.59,18975.4,12437.74
5381,16631.73,18400.68,9322.02,14294.26
5382,9185.97,18134.75,15241.61,21610.24
5383,10849.85,17479.88,10201.76,20156.36
5384,7723.35,18184.04,9179.77,18426.49
5385,12143.99,20636.52,13034.35,10771.57
5386,24760.98,19707.65,11759.97,13693.81
5387,20149.22,16774.05,12532.47,14798.52
5388,11837.62,17585.9,9641.27,11934.25
5389,5854.66,18718.06,10176.1,23227.26
5390,9953.24,12726.83,10149.2,15619.11
5391,24536.88,12842.83,7985.89,15349.92
5392,10520.96,19265.51,8776.91,20799.81
5393,17927.73,16728.38,8733.47,15236.74
5394,12821.73,21095.71,8906.85,14371.17
5395,13806.01,13601.48,8588.68,22882.12
5396,12874.93,20468.32,5280.5,17805.19
5397,14678.86,21385.32,14565.98,15269.33
5398,6174.05,17444.16,9647.04,17204.11
5399,9732.71,20231.04,12673.55,22199.26
5400,9403.05,13595.29,8571.47,19367.91
5401,4981.96,15775.46,11022.46,16296.39
5402,6536.63,19000.29,17041.75,13506.01
5403,7884.22,20634.73,7918.77,16591.62
5404,21820.6,21188.7,6864.89,12295.01
5405,16860.29,15813.74,10815.81,18098.97
5406,10580.09,22597.8,10017.61,17670.03
5407,10756.54,16575.13,9952.9,13883.63
5408,15607.82,19406.19,7563.96,13150
5409,10448.61,12122.37,8557.87,16227.39
5410,13494,23156.31,11407.9,15897.43
5411,12326.86,12710.98,15372.92,17051.72
5412,14690.53,14650.69,12978.1,16800.53
5413,10095.75,16179.68,20208.11,18639.41
5414,7494.72,18521.51,12186.3,16919.89
5415,12385.61,15776.78,10810.2,13633.29
5416,12352.89,20801.83,12922.22,21586.28
5417,9939.12,17872.31,15872.06,9287.32
5418,8103.16,20649.76,8498.74,17021.64
5419,9531.33,15775.95,10936.34,13235.79
5420,9472.52,19472.91,4206.32,13599.62
5421,10535.32,17385.44,17208.15,15863.51
5422,8441.59,18466.89,15005.46,15145.56
5423,10152.27,17591.33,17233.19,17263.14
5424,15935.72,18024.87,6914.92,22680.47
5425,7550.84,15822.76,7253.03,15226.3
5426,9187.75,20004.1,4167.69,16646.99
5427,21265.16,20036.32,11794.4,18304.95
5428,14164.77,14194.08,9791.6,12906.06
5429,10912.3,13828.15,5877.46,13936.48
5430,7614.45,16331.59,5366.99,13380.82
5431,18505.58,14872.72,10764.43,20416.23
5432,19597.64,16743.94,20209.05,16148.45
5433,9353.34,16637.16,9177.74,18368.92
5434,10075.75,15650.26,16354.51,18419.16
5435,13579.77,19441.05,16416.96,19283.18
5436,17440.47,16957.78,10518.83,14899.82
5437,21792.09,18393.61,12296.2,11543.26
5438,13952.17,14675.39,15441.12,17678.25
5439,17547.7,21148.91,13084.25,16638.68
5440,14649.93,15761.08,11945.87,19604.56
5441,15107.75,13548.53,19480.28,15644.9
5442,23497.21,16233.16,12798.44,16153.68
5443,12366.98,17628.1,5303.01,16721.93
5444,11139.68,17918.59,19437.69,16057.67
5445,12216.15,17821.29,25959.83,18923.96
5446,6690.33,15945.52,13082.4,10968.67
5447,10171.79,14095.75,12578.19,21724.45
5448,13694.5,16854.22,6907.03,16415.01
5449,18543.5,14495.47,8458.82,16001.64
5450,7747.8,15048.21,11738.31,17906.03
5451,16185.05,16543.64,11104.49,15171.23
5452,9605.66,17269.37,13859.45,15014.95
5453,26274.11,12352.81,4869.76,11518.97
5454,8048.31,15843.61,21932.62,18551.6
5455,7839.31,18646.6,10497.76,18750.29
5456,9014.91,18859.46,6399.2,11947.52
5457,12897.14,17423.35,5704.81,14257.02
5458,13963.89,17867.93,11906.77,18272.21
5459,14545.34,12690.3,7327.15,13480.93
5460,8906.08,16602.42,9151.7,17134.55
5461,17062.53,16937.7,15030.71,18202.69
5462,6232.01,20056.4,13723.62,19316.36
5463,13700.39,16935.16,19958.82,17464.77
5464,9266.46,19058.65,14445.39,14983.78
5465,18535.43,13718.49,9394.58,12883.69
5466,13307.77,13992.01,5029.22,13528.99
5467,18375.39,18329.27,12246.16,20869.76
5468,13972.15,18533.96,21942.3,14243.61
5469,8288.79,17437.33,12911.75,17084.52
5470,8485.54,18307.82,12120.86,16493.73
5471,18058.94,19221.89,10642.38,14375.99
5472,9061.67,16841.05,9857.32,12582.84
5473,10641.8,16943.3,15760.81,22025.16
5474,11663.21,17634.94,16833.76,18365.82
5475,14816.67,15250.4,9230.31,14262.32
5476,8273.5,15885.38,16495.43,17284.08
5477,16225.43,20658.01,11332.83,13872.14
5478,11192.7,19858.87,11590.91,14984.89
5479,4332.6,17463.77,21813.11,17404.15
5480,13560.11,17028.64,5890.68,15859.22
5481,11530.03,14661.06,9219.31,17111.5
5482,9439.8,18881.51,18934.25,13628.71
5483,17008.09,16677.38,12016.64,13884.93
5484,17937.47,15913.22,8643.09,21751.22
5485,22781.55,16158.11,8103.64,12184.09
5486,9308.16,17117.59,8401.63,20849.39
5487,23531.1,19987.02,11555.65,16390.63
5488,16481.34,17660.82,8931.81,18285.44
5489,15296.87,18371.36,15393.12,15907.26
5490,14073.95,17672.8,19078.98,13240.45
5491,14638.81,20944.7,9803.63,14764.65
5492,13467.27,16277.35,5825.36,18014.36
5493,11621.97,17735.6,12554.83,13819.37
5494,11375.19,16239.93,6569.92,18713.94
5495,17685.46,20243.87,10329.15,15031.53
5496,9290.64,16347.59,12928.12,19195.12
5497,16548.41,17495,9120.94,16718.97
5498,16079.21,13085.32,13428.91,15457.08
5499,11705.99,23038.18,9648.7,13554.52
5500,7440.86,22227.92,15644.57,12162.28
5501,27488.51,20010.58,11315.61,14209.72
5502,7735.88,15353.77,11912.84,12510.36
5503,7670.62,15795.44,24192.12,18171.29
5504,11858.07,18758.06,11844.27,19569.52
5505,14785.88,19076.66,9497.14,14989.61
5506,11749.14,15317.23,9278.78,14088.21
5507,17431.09,23997.83,10129.59,18028.03
5508,9030.18,18756.01,6089.81,17965.45
5509,12465.54,18818.72,10221.54,14881.47
5510,9718.49,15645.49,6245.45,20147.34
5511,7080.34,14220.74,9953.22,14584.44
5512,16598.04,14700.46,9191.76,17836.99
5513,10297.4,16974.23,11664.06,18101.5
5514,13454.23,16493.06,10515.38,15854.24
5515,9226.94,19639.37,13972.03,13443.91
5516,15603.15,17272.91,4004.75,19658.48
5517,9072.17,22785.6,9638.64,18338.97
5518,11238.88,15749.15,7306.42,13737.43
5519,19052.77,17422.49,15534.95,14949
5520,6607.69,15892.45,23835.88,18583.21
5521,9139.39,21035.05,11328.19,14689.4
5522,11434.67,19816.83,7789.47,16187.53
5523,11884.95,18685.86,8834.54,16198.67
5524,12602.12,21144.17,10994.94,15014.17
5525,20990.01,17238.32,9692.63,15670.1
5526,8606.76,14876.86,17158.85,19514.99
5527,8650.67,17633.25,7728.35,14630.74
5528,5722.43,21276.89,9850.92,17474.42
5529,5592.89,15967.04,15649.5,16288.06
5530,10168.76,16935.62,12750.17,24273.27
5531,14107.23,20302.49,20799.14,17534.26
5532,8985.18,19657.69,9433.12,17795.76
5533,17307.04,16638.57,10013.8,18212.37
5534,13787.57,18430.56,12276.1,15724.98
5535,5625.38,14072.87,6745.32,16762.14
5536,12798.51,18445.83,9983.3,13118.03
5537,9763.72,15245.22,19234.66,12287.43
5538,11094.43,15716.3,16381.39,13425.44
5539,9461.06,19459.56,13289.78,16478.43
5540,7712.45,13838.69,12203.13,15885.6
5541,7969.35,20190.08,10791.99,14997.46
5542,9483.82,21794.15,10817.88,19720.3
5543,15382.43,20980.19,12157.93,13278.97
5544,6800.17,18411.19,21243.69,14684.82
5545,20428.16,23521.09,12027.82,16806.66
5546,11662.21,11303.4,12909.57,13782.83
5547,8548.76,16630.11,13445.38,17618.71
5548,15804.06,15090.34,11231.98,17203.26
5549,18242.03,18985.6,6907.86,20740.97
5550,14913.66,19432.53,13135.52,20862.98
5551,8960.45,22689.3,17952.94,13313.94
5552,16658.34,18355,10293.58,12183.46
5553,7270.17,16433.22,11230.83,15543.61
5554,6160.51,20615.68,10997.51,17709.95
5555,11930.12,18179.03,6016.75,16774.01
5556,7428.49,15039.12,12031.35,18844.11
5557,12822.62,16719.1,13723.72,16647.62
5558,11820.99,16432.25,10613.28,15188.71
5559,8437.32,15658.92,15750.36,11883.93
5560,9892.16,23353.98,10321.04,18971.63
5561,10977.98,16408.41,11072.92,14502.72
5562,5861.24,17566.52,10796.74,14494.15
5563,8454.19,16234.4,16155.55,20627.06
5564,10518.9,16252.38,9867.91,15807.26
5565,22163.67,15760.84,9078.04,17913.05
5566,11488.33,15172.44,13954.29,12178.68
5567,10113.06,13479.89,5432.23,17389.05
5568,11923.78,20742.47,6924.53,13560.49
5569,12326.61,15345.22,6898.89,20681.71
5570,10964.4,19081.4,16654.86,16202.2
5571,8897.72,17331.74,9115.07,12050.24
5572,15952.5,18675.12,6839.04,13788.42
5573,11927.57,20173.17,13479.69,18459.19
5574,13284.99,16564.62,17353.26,19246.24
5575,14347,14785.46,7738.93,22804.74
5576,16463.22,18450.41,10703.63,15816.81
5577,8248.23,16646.66,22367.69,16163.61
5578,7154.36,13050.9,9518.29,17644.86
5579,11135.13,24241.77,6984.1,14528.37
5580,8240.2,17384.99,4671.9,12668.23
5581,13866.83,15591.88,10910.66,12874.06
5582,9646.14,17244.32,17907.27,12849.98
5583,13221.72,17253.65,8577.1,16090.78
5584,13354.37,17417.65,10980.85,19438.53
5585,12132.95,16965.62,10621.87,15275.06
5586,10716.7,17576.73,13895.32,14430.82
5587,12247.63,18724.4,11306.62,18172.1
5588,7775.53,18231.5,13786.76,17306.49
5589,7893.38,15968.05,9779.05,15825.91
5590,13923.83,13098.71,10324.93,14966.76
5591,10086.19,20580.13,13875.75,23170.18
5592,14920.4,17522.74,14974.91,15097.33
5593,13184.8,16501.92,8637.56,16032.94
5594,20117.96,21092.67,11509.95,18704.86
5595,13295.85,17151.7,17307.58,15964.9
5596,14058.69,14935.9,7668.59,21025.44
5597,19491.37,21883.33,16071.26,16871.14
5598,20138.95,14918.17,8296.93,13079.52
5599,13246.36,13849.74,8943.76,16610.12
5600,10709.26,16551.05,15432.73,14540.62
5601,10565.15,15560.72,18355.6,14931.9
5602,9760.5,13840.85,14171.75,16969.27
5603,18320.57,21432.81,12715.35,15723.46
5604,9642.75,21020.96,16864.41,21712.59
5605,15518.18,14275.26,7099.8,19179.45
5606,12875.64,21737.75,9608.72,14234.2
5607,15295.58,16588.17,7438.25,15817.31
5608,10836.32,17582.94,18878.25,19431.01
5609,7256.93,14648.13,8707.03,15244.13
5610,13642.24,19356,10154.86,13218.01
5611,17504.59,14837.22,14583.71,18753.9
5612,10075.85,17446.68,10901.94,15500.26
5613,11645.55,19606.06,12676.79,17663.12
5614,19133.99,10092.2,13190.89,11739.42
5615,6294.36,15576.82,14857.65,13576.88
5616,9036.79,17323.14,29047.59,18777.28
5617,12094.98,16137.46,15803.1,18981.77
5618,6584.84,19448.58,20407.75,14299.86
5619,7117.42,18119.05,14517.73,15525.91
5620,7400.86,15692.32,11001.15,17561.12
5621,9137.47,16980.95,13837.08,13337.41
5622,17526.32,20511.18,9429.75,17543.91
5623,12310.86,17070.96,13463.26,16109.92
5624,7320.34,12077.58,12266.86,12701.13
5625,10558.96,17971.01,11877.77,13128.85
5626,9102.88,18084.91,9055.02,18016.21
5627,9444.91,20967.06,9888.2,17143.81
5628,13138.02,17545.98,24577.83,11734.32
5629,15421.37,22328.47,6105.59,17314.26
5630,10695.43,13394.36,7599.29,16001.78
5631,7864.82,16392.08,14256.13,21529.01
5632,8996.39,19373.05,14950.24,14287.73
5633,11148.32,12577,21696.32,12599.54
5634,9424.3,18568.99,18855.2,22151.8
5635,5842.27,16989.83,12657.03,12846.3
5636,7614.94,16850,15043.33,11556.26
5637,7489.3,20266.67,11790.83,15028.02
5638,8384.49,16198.58,14470.1,18722.41
5639,13441.69,17858.13,8864.27,15635.33
5640,7605.92,19507.49,16256.6,14515.84
5641,13011.83,18445.51,15478.7,15852.27
5642,16462.96,18772.03,13787.89,11511.85
5643,7298.16,16519.99,4905.37,14954.88
5644,12277.64,20528.66,7943.03,18279.99
5645,9901,11495.42,9631.03,12424.33
5646,9102.05,14047.15,14485.54,14019.77
5647,18273.29,15276.46,21926.43,24384.4
5648,7329.33,15547.95,8945.86,15041.8
5649,15473.2,13340.85,8082.08,14436.73
5650,11088.58,11571.58,5951.06,11620.72
5651,15126.49,17853.49,10871.12,16081.01
5652,22616.41,24327.58,7290.78,18728.42
5653,16493.32,16125.69,6559.55,15617.15
5654,9731.38,18733.36,10714.14,15972.61
5655,17678.12,15848.44,16488.84,18912.01
5656,20035.41,14426.91,20524.43,13599.86
5657,13791.6,14913.87,11342.62,20708.44
5658,8058.45,16634.7,12929.37,13047.98
5659,6218.5,13540.03,21540.12,16026.42
5660,17786.14,14168.52,19880.77,20558.44
5661,14661.05,14156.21,11392.65,16836.36
5662,15920.67,19606.05,10645.07,12736.75
5663,16065.71,16137.97,11779.44,15339.48
5664,13110.52,16818.92,11971.81,19363.35
5665,10831.4,16057.02,9381.81,15778.54
5666,10914.54,22089.07,10298.83,22104.45
5667,8277.24,14932.84,12808.46,16892.58
5668,14801.99,19036.86,9125.2,19202.6
5669,8383.82,16094.47,10078.64,21909.72
5670,8671.34,22135.3,14935.71,20542.95
5671,17988.43,16012.18,18780.52,14006.17
5672,8242.31,15796.36,11695.93,13787.42
5673,36393.49,21893.36,11663.73,14035.3
5674,10436,17307.39,11941.87,16152.23
5675,9307,19915.53,16657.57,16302.05
5676,12425.49,18307.37,13353.06,15018.23
5677,13815.97,17704.04,19969.98,17265.09
5678,18383.88,21182.99,12952.46,12946.36
5679,12290.93,17264.76,12086.54,15779.23
5680,16275.77,21341.82,15192.03,15299.19
5681,7961.48,20220.24,11321.67,15000.88
5682,14429.77,13929.41,17209.31,20083.22
5683,11434.35,17224.58,11400.65,14713.88
5684,13209.09,17356.35,11773.43,20127.38
5685,10546.41,17954.44,9320.64,16622.55
5686,22087.05,21183.47,18918.01,17461.74
5687,11767.98,21097.69,9983.53,14092.04
5688,9542.72,18181.69,14015.15,20842.92
5689,10529.77,16925.68,9790.31,21353.76
5690,6020.22,17909.1,10619.23,16526.9
5691,18140.2,18038.47,13843.41,14186.52
5692,4873.6,18170.4,11368.85,22180.45
5693,11974.91,19315.23,9746.56,21054.08
5694,12109.56,16841.44,24260.21,16043.56
5695,11823.54,18049.52,10876.28,18754.24
5696,16722.23,20088.94,10410.97,19642.25
5697,9332.36,18448.37,18340.52,18169.59
5698,9763.07,15382.62,10913.28,20263.64
5699,10809.79,17825.33,11780.78,19832.91
5700,14708.52,19917.83,10312.6,16544.07
5701,10117.66,20336.18,17725.59,19229.61
5702,11044.37,17711.05,14245.03,15721.56
5703,15043.34,16282.36,8790.86,19731.06
5704,12517.85,15347.68,9929.89,18346.84
5705,17118.67,17583.98,16732.85,12848.59
5706,6693.39,19567.41,11322.48,14071.31
5707,12190.8,12179.77,15910.76,15684.56
5708,9351.58,22246.44,12538.12,15172.36
5709,11408.69,14323.53,18210.68,16879.82
5710,10876.47,17494.05,14124.05,14242.82
5711,7239.81,15616.44,8905.37,19606.37
5712,10625.61,15520.32,20487.27,17947.93
5713,5866.37,13905.2,14802,15714.71
5714,16380.11,20768.92,17069.47,16475.99
5715,31082.13,18097.14,11431.24,20197.91
5716,15052.19,11581.3,15035.16,20126.9
5717,9760.26,22269.5,12627.63,11545.84
5718,8963.55,20687.98,8833.33,15691.17
5719,10991.38,17056.03,11435.45,18677.66
